Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,Relative_Delta,Relative_Theta,Relative_Alpha,Relative_Beta,Relative_Gamma
10.455302945816463,6.767039435269446,1280.977249997716,54.206442939817414,14.594186746922254,0.007648354972480157,0.0049502840789919025,0.937071720487474,0.03965357288524161,0.010676067575812383
11.111986888226646,13.841150981289502,1121.3008044537585,44.109020623709554,13.846779732607194,0.009227617494192,0.011493970270071355,0.9311507495020385,0.03662901823527748,0.01149864449842062
12.701639621188935,13.301351040158977,1266.1256222144186,48.71899556094787,13.660972090272603,0.009377304657787562,0.00982005668430977,0.93474905985595,0.03596802283968787,0.010085555962264665
10.275804316294632,7.869066071150634,1271.2859161009155,47.683856455189826,13.480182823045569,0.0076083545710772995,0.005826370663521652,0.9412785328711257,0.035305818995807654,0.009980922898467517
17.158202471037455,11.102506540985017,1192.2994575798084,54.913329450408625,18.95466874426992,0.013255430419244135,0.00857715155079012,0.9211012940037927,0.042422848130367674,0.014643275895805406
16.55846160302781,9.509056567742736,1195.4625229852861,48.47356636444642,14.879001982832593,0.012887139634824997,0.00740072011046862,0.9304060263119177,0.037726066183729895,0.011580047759058696
13.833726531859119,9.362942726578186,1186.5651173834585,47.78873518623497,17.730531681161604,0.010847590414514314,0.007341866093606135,0.9304342083012154,0.03747310058024535,0.013903234610418688
12.468739459359186,11.901743374304944,1258.164926260673,43.26710789403688,19.316376095135283,0.009269618859323456,0.008848097692704142,0.9353559248405875,0.032166010095102227,0.01436034851228282
7.803315960213395,7.687868190280465,1227.906815780733,59.755172688527814,15.586656072026766,0.005917252054148128,0.005829708046284609,0.9311213546942335,0.04531232877663689,0.011819356428696833
11.769995392364903,7.9386000165561725,1238.179817120217,41.43617437653276,21.391337896118007,0.008911829691257282,0.006010830843693798,0.937506540103271,0.031374024949953894,0.01619677441182394
9.241493076575852,9.735267852533244,1211.535017581894,52.693992115655945,20.028808960122657,0.007091196950518352,0.007470080985435499,0.9296369483735131,0.04043323661068271,0.015368537079850367
7.361107795410635,6.502623104834546,1232.6274836093223,47.45965499057263,17.455625591019146,0.005613139650417048,0.004958510674741269,0.9399278471040662,0.03618988861823015,0.013310613952545479
14.530253833348954,8.747668089435036,1182.166228062674,47.097903853999924,12.834345446866514,0.01148294992821429,0.006913095656255913,0.9342407751001354,0.03722046964094104,0.010142709674453482
12.424528258471916,11.549992252823245,1194.631062015365,49.633187714734,16.895792864503804,0.009667881181597407,0.00898737967556437,0.9295766344717978,0.03862100447659045,0.013147100194449873
13.150026276092788,12.342785199899252,1224.407359998505,50.91713660245098,13.980896999838638,0.010001554782564372,0.009387589024871242,0.9312511648333116,0.0387261987473411,0.010633492611911596
10.27426418545828,11.822570156031937,1245.2675560560517,55.859803872255,23.781202493104047,0.0076274855395154365,0.0087769285738897,0.9244710964400411,0.04146962143321495,0.017654868013338775
5.54102292609343,8.8101797781795,1280.995322215312,46.274850182765505,14.801560620669742,0.00408502597542696,0.0064951568910793815,0.9443922603184952,0.03411535514776548,0.010912201667232942
14.446479768841806,9.740651894141367,1178.6282318814153,49.07184036552006,17.96983307921977,0.011376461560661,0.007670668122796475,0.928158208010542,0.03864359446467342,0.014151067841326989
11.166618353001661,13.029904088287399,1254.8454899846108,46.065645127883045,18.993538577972192,0.008307870259425806,0.009694139195610199,0.9335945043393927,0.03427245304182251,0.014131033163748748
11.33942308903449,12.367732807701392,1220.9266649792507,53.56138061798293,19.853541726609052,0.00860318948548689,0.009383365274854347,0.9263137431442667,0.04063687393465334,0.0150628281607386
5.011655027954908,12.910040597951912,1113.6831067970566,54.98428386627006,19.41617505169168,0.004155583054739399,0.010704796249062449,0.9234479670169781,0.045592076277622955,0.0160995774015972
9.1801328535506,7.508802479969402,1165.5991796583505,62.41119999632554,15.815278220286784,0.0072828453577706825,0.0059569341921355155,0.9247010593439168,0.049512477152260176,0.01254668395391676
13.276084361277677,8.271610995632063,1264.6683018770225,50.03730472847558,19.124755613502796,0.009795115309024487,0.00610280722002082,0.9330742037678237,0.03691759981563161,0.014110273887499225
11.800761496409688,10.970754739653334,1260.2767617068478,56.85221524633126,18.426548892186155,0.008687717413272452,0.008076666664047511,0.9278154101796181,0.041854585445942345,0.013565620297119527
14.666053781871097,13.271452534962691,1180.275606666075,57.72064339012104,14.472134594110361,0.011454222356625724,0.010365035516150466,0.9217980134210152,0.04507995768944986,0.011302771016758598
10.033237958224193,9.030015099143926,1225.4666157009115,42.05460047858895,16.238142952924022,0.0077011542970997875,0.006931116342819853,0.9406243062063062,0.03227960589961154,0.012463817254162363
8.113484159111222,9.842206900023443,1196.151777532201,52.78160112085308,15.292107730788066,0.006327876513748039,0.007676143647383374,0.9329038661428939,0.04116547805366645,0.01192663564230817
6.0064953220577895,6.176725723133426,1236.039536471971,41.40721221145377,17.746089248531884,0.004594313381229493,0.004724521059354501,0.9454353458476298,0.03167199821897423,0.01357382149281202
18.150112590253695,10.293346386147942,1186.3106459825426,40.427229059805995,15.671043946126007,0.014281841781906258,0.008099561022682706,0.9334763553594497,0.03181111336042471,0.012331128475536536
5.641333767991629,7.382267004665282,1266.0595778951779,43.23771513267525,21.096407734612807,0.004199241562205041,0.005495140635921218,0.9424172045785414,0.03218487292315464,0.01570354030017772
10.742459508494566,13.117847266278494,1266.9445809128122,44.358567558739246,13.833092476521355,0.00796329651593862,0.009724151843399366,0.9391755546383418,0.03288263979149397,0.010254357210826156
11.59048109621333,9.234480912580374,1217.96897768081,40.26283560524549,18.67041053700979,0.008931369568854097,0.0071158876945780864,0.9385400806719458,0.031025654732998852,0.014387007331623273
9.764018180535226,10.092689316223382,1298.1140875063086,40.58980590274594,17.518147032426505,0.007095537370346373,0.007334383538256894,0.943342878778744,0.029496717367055558,0.012730482945597199
11.84604776547378,6.910806620317452,1208.0385413696415,54.214580903739225,18.743111048103202,0.009114075494423212,0.005317014966671788,0.9294369467516208,0.041711446132720556,0.014420516654563582
10.88573938711076,15.407472155137029,1201.5990190557145,46.21295532985265,13.497190537123961,0.008454270966008254,0.011966017177940935,0.9332065869237186,0.03589070366329121,0.010482421269041116
12.604877717116667,8.09984998562792,1251.1062594764958,61.55614679568261,19.13572045708862,0.009319668107029711,0.005988785871383229,0.9250304022477662,0.045512766641467334,0.014148377132353436
9.317458755480306,12.89782378226744,1224.9307585763354,51.51124963161398,16.519886129587082,0.00708456542533498,0.00980690967654354,0.9313807904472884,0.03916677580582642,0.01256095864500668
7.545145241538817,7.89716654473675,1172.5724479490248,47.97494762981898,24.48650088392771,0.005985948161623719,0.006265224597699361,0.9302614680667944,0.038060970382346175,0.019426388791536502
11.950078261767583,11.268998826436132,1180.3925235387965,61.05311618710484,15.422624695202968,0.009335361638431364,0.00880330463478315,0.9221187377316263,0.047694492561046,0.012048103434113073
7.77541079346417,7.237000547295013,1218.5466879244113,62.50378487233945,11.96551843224083,0.005944374585588974,0.005532754895136231,0.9315903886570477,0.04778473062935377,0.009147751232873374
7.272357841684965,5.210130806098714,1201.3679133149826,47.20244622653621,18.23985426669049,0.005684670777628491,0.004072665150122624,0.9390875997405362,0.03689729968436207,0.01425776464735046
13.407078276469175,9.188561514952017,1204.4828896454273,52.00992589060675,18.64792654603607,0.010331126154538333,0.007080453043696631,0.9281414210693255,0.04007741989595918,0.014369579836480182
9.754367915914193,8.665651063213112,1265.7695929573179,46.96943798665087,20.5359251422395,0.007216397261107452,0.0064109516000784485,0.9364313815667885,0.03474854819548364,0.01519272137654198
9.935999084684006,11.171298253880968,1245.589715780027,48.05448616824373,18.29870633834534,0.007453582050215557,0.008380253201822802,0.9343907007582387,0.036048519377187956,0.013726944612535066
14.294296479103666,9.358041619066956,1221.8605191432048,55.1139300962397,15.519054763852871,0.01086072380571457,0.007110185907760136,0.9283625568366196,0.04187524538180374,0.011791288068101827
7.831504343837484,11.89701440199175,1146.880232523237,61.44308389987514,16.48376528720335,0.006292712189966358,0.009559400629143337,0.921532684242126,0.049370290313394925,0.013244912625369459
18.39734482950345,10.198212543388873,1225.668571385494,47.08404496307889,16.049318330157153,0.013964915631388304,0.007741181082337491,0.9303711133355232,0.03574019629394732,0.012182593656803667
7.094398513689077,9.920260023421097,1236.9732285076848,45.30004424764158,20.94162622435066,0.0053736098190627505,0.007514041756556384,0.9369379904160768,0.03431224819178128,0.01586210981652286
6.545543252077883,7.525961951042458,1259.3848522716016,44.81189214486771,19.495326999550656,0.004892899886406006,0.0056257787867587394,0.9414106306096172,0.033497617163503926,0.014573073553714308
11.091213870852819,10.072793530564411,1244.14421116449,56.694602201713224,20.54806906094377,0.008261298662778513,0.0075027275367197796,0.9267017143188963,0.04222901539989504,0.015305244081710481
10.973839530738507,11.562626494409141,1155.6430172198025,59.26267212111799,20.299116619557736,0.00872503731503845,0.009193167745982408,0.9188241198409286,0.04711833303168832,0.016139342066362382
9.630035846089097,9.937285666619278,1246.1749611381335,48.24481721018963,18.540771863721687,0.007226892622984682,0.007457469278865428,0.9351961693117541,0.036205484503482925,0.013913984282912972
13.511395755092476,14.629603849376753,1208.9035563765947,49.34503444418534,15.099950602039305,0.010381486234939463,0.011240661863351856,0.9288615223310868,0.03791427659513609,0.011602052975485803
9.980873903871437,10.209662460422322,1263.8260750134143,56.70123642469866,23.425461700217213,0.007316587512722935,0.00748430343740412,0.926461366785733,0.04156545432559598,0.01717228793854386
17.411062192096676,6.363894111966648,1154.60669606484,45.163119497165596,18.3724863999835,0.014019502568476871,0.005124249678961567,0.9296969571683751,0.03636564287722494,0.014793647706961502
8.931870045883262,8.999467119096979,1233.1306005636995,55.73959660663917,14.791854833927964,0.006758410051897906,0.00680955821423565,0.9330635357814894,0.042176055860628246,0.011192440091748732
11.13147464457747,7.86942847757412,1165.3171345205371,45.913137817581585,16.50515489354461,0.008928491432842448,0.006312023068535134,0.9346941339150904,0.036826662302005556,0.013238689281526403
